Century IP Data
 
  141  99999.00     937


  46200.00  26700.00      0.00  46200.00  26800.00      0.00   6

  46200.00  28100.00      0.00  46200.00  28000.00      0.00  0.940000E+01  0.500000E+00
  46200.00  28200.00      0.00  46200.00  28100.00      0.00  0.850000E+01  0.500000E+00
  46200.00  28300.00      0.00  46200.00  28200.00      0.00  0.880000E+01  0.500000E+00

  46200.00  27600.00      0.00  46200.00  27700.00      0.00   6

  46200.00  27900.00      0.00  46200.00  27800.00      0.00  0.250000E+01  0.500000E+00
  46200.00  28000.00      0.00  46200.00  27900.00      0.00  0.580000E+01  0.500000E+00
  46200.00  28100.00      0.00  46200.00  28000.00      0.00  0.600000E+01  0.500000E+00
  46200.00  28200.00      0.00  46200.00  28100.00      0.00  0.570000E+01  0.500000E+00
  46200.00  28300.00      0.00  46200.00  28200.00      0.00  0.580000E+01  0.500000E+00
  46200.00  28400.00      0.00  46200.00  28300.00      0.00  0.510000E+01  0.500000E+00

  46200.00  27700.00      0.00  46200.00  27800.00      0.00   6

  46200.00  28000.00      0.00  46200.00  27900.00      0.00  0.630000E+01  0.500000E+00
  46200.00  28100.00      0.00  46200.00  28000.00      0.00  0.670000E+01  0.500000E+00
  46200.00  28200.00      0.00  46200.00  28100.00      0.00  0.690000E+01  0.500000E+00
  46200.00  28300.00      0.00  46200.00  28200.00      0.00  0.780000E+01  0.500000E+00
  46200.00  28400.00      0.00  46200.00  28300.00      0.00  0.104000E+02  0.520000E+00
  46200.00  28500.00      0.00  46200.00  28400.00      0.00  0.101000E+02  0.505000E+00

  46200.00  27800.00      0.00  46200.00  27900.00      0.00   7

  46200.00  28100.00      0.00  46200.00  28000.00      0.00  0.550000E+01  0.500000E+00
  46200.00  28200.00      0.00  46200.00  28100.00      0.00  0.570000E+01  0.500000E+00
  46200.00  28300.00      0.00  46200.00  28200.00      0.00  0.660000E+01  0.500000E+00
  46200.00  28400.00      0.00  46200.00  28300.00      0.00  0.820000E+01  0.500000E+00
  46200.00  28500.00      0.00  46200.00  28400.00      0.00  0.550000E+01  0.500000E+00
  46200.00  28600.00      0.00  46200.00  28500.00      0.00  0.460000E+01  0.500000E+00
  46200.00  28700.00      0.00  46200.00  28600.00      0.00  0.610000E+01  0.500000E+00

  46200.00  27900.00      0.00  46200.00  28000.00      0.00   7

  46200.00  28200.00      0.00  46200.00  28100.00      0.00  0.560000E+01  0.500000E+00
  46200.00  28300.00      0.00  46200.00  28200.00      0.00  0.780000E+01  0.500000E+00
  46200.00  28400.00      0.00  46200.00  28300.00      0.00  0.960000E+01  0.500000E+00
  46200.00  28500.00      0.00  46200.00  28400.00      0.00  0.770000E+01  0.500000E+00
  46200.00  28600.00      0.00  46200.00  28500.00      0.00  0.490000E+01  0.500000E+00
  46200.00  28700.00      0.00  46200.00  28600.00      0.00  0.670000E+01  0.500000E+00
  46200.00  28800.00      0.00  46200.00  28700.00      0.00  0.850000E+01  0.500000E+00

  46200.00  28000.00      0.00  46200.00  28100.00      0.00   6

  46200.00  28300.00      0.00  46200.00  28200.00      0.00  0.560000E+01  0.500000E+00
  46200.00  28400.00      0.00  46200.00  28300.00      0.00  0.790000E+01  0.500000E+00
  46200.00  28500.00      0.00  46200.00  28400.00      0.00  0.620000E+01  0.500000E+00
  46200.00  28600.00      0.00  46200.00  28500.00      0.00  0.330000E+01  0.500000E+00
  46200.00  28700.00      0.00  46200.00  28600.00      0.00  0.490000E+01  0.500000E+00
  46200.00  28800.00      0.00  46200.00  28700.00      0.00  0.680000E+01  0.500000E+00

  46200.00  28100.00      0.00  46200.00  28200.00      0.00   7

  46200.00  28400.00      0.00  46200.00  28300.00      0.00  0.650000E+01  0.500000E+00
  46200.00  28500.00      0.00  46200.00  28400.00      0.00  0.510000E+01  0.500000E+00
  46200.00  28600.00      0.00  46200.00  28500.00      0.00  0.250000E+01  0.500000E+00
