obs3d.dat
 
  141  99999.00     942


  46200.00  26700.00      0.00  46200.00  26800.00      0.00   6

  46200.00  28100.00      0.00  46200.00  28000.00      0.00  0.224674E-02  0.112337E-03
  46200.00  28200.00      0.00  46200.00  28100.00      0.00  0.131114E-02  0.655567E-04
  46200.00  28300.00      0.00  46200.00  28200.00      0.00  0.117566E-02  0.587832E-04

  46200.00  27600.00      0.00  46200.00  27700.00      0.00   6

  46200.00  27900.00      0.00  46200.00  27800.00      0.00  0.191517E-01  0.957583E-03
  46200.00  28000.00      0.00  46200.00  27900.00      0.00  0.166052E-01  0.830259E-03
  46200.00  28100.00      0.00  46200.00  28000.00      0.00  0.327329E-02  0.163665E-03
  46200.00  28200.00      0.00  46200.00  28100.00      0.00  0.173744E-02  0.868721E-04
  46200.00  28300.00      0.00  46200.00  28200.00      0.00  0.146574E-02  0.732871E-04
  46200.00  28400.00      0.00  46200.00  28300.00      0.00  0.731355E-03  0.365678E-04

  46200.00  27700.00      0.00  46200.00  27800.00      0.00   6

  46200.00  28000.00      0.00  46200.00  27900.00      0.00  0.632376E-01  0.316188E-02
  46200.00  28100.00      0.00  46200.00  28000.00      0.00  0.787818E-02  0.393909E-03
  46200.00  28200.00      0.00  46200.00  28100.00      0.00  0.369240E-02  0.184620E-03
  46200.00  28300.00      0.00  46200.00  28200.00      0.00  0.291784E-02  0.145892E-03
  46200.00  28400.00      0.00  46200.00  28300.00      0.00  0.134751E-02  0.673757E-04
  46200.00  28500.00      0.00  46200.00  28400.00      0.00  0.460413E-03  0.230206E-04

  46200.00  27800.00      0.00  46200.00  27900.00      0.00   7

  46200.00  28100.00      0.00  46200.00  28000.00      0.00  0.182498E-01  0.912489E-03
  46200.00  28200.00      0.00  46200.00  28100.00      0.00  0.515928E-02  0.257964E-03
  46200.00  28300.00      0.00  46200.00  28200.00      0.00  0.348019E-02  0.174010E-03
  46200.00  28400.00      0.00  46200.00  28300.00      0.00  0.145362E-02  0.726808E-04
  46200.00  28500.00      0.00  46200.00  28400.00      0.00  0.480497E-03  0.240248E-04
  46200.00  28600.00      0.00  46200.00  28500.00      0.00  0.862090E-04  0.473676E-05
  46200.00  28700.00      0.00  46200.00  28600.00      0.00  0.422519E-03  0.211259E-04

  46200.00  27900.00      0.00  46200.00  28000.00      0.00   7

  46200.00  28200.00      0.00  46200.00  28100.00      0.00  0.410090E-01  0.205045E-02
  46200.00  28300.00      0.00  46200.00  28200.00      0.00  0.188466E-01  0.942331E-03
  46200.00  28400.00      0.00  46200.00  28300.00      0.00  0.645639E-02  0.322820E-03
  46200.00  28500.00      0.00  46200.00  28400.00      0.00  0.197087E-02  0.985435E-04
  46200.00  28600.00      0.00  46200.00  28500.00      0.00  0.331952E-03  0.165976E-04
  46200.00  28700.00      0.00  46200.00  28600.00      0.00  0.124766E-02  0.623831E-04
  46200.00  28800.00      0.00  46200.00  28700.00      0.00  0.333341E-02  0.166671E-03

  46200.00  28000.00      0.00  46200.00  28100.00      0.00   6

  46200.00  28300.00      0.00  46200.00  28200.00      0.00  0.451470E-01  0.225735E-02
  46200.00  28400.00      0.00  46200.00  28300.00      0.00  0.994719E-02  0.497360E-03
  46200.00  28500.00      0.00  46200.00  28400.00      0.00  0.254648E-02  0.127324E-03
  46200.00  28600.00      0.00  46200.00  28500.00      0.00  0.371362E-03  0.185681E-04
  46200.00  28700.00      0.00  46200.00  28600.00      0.00  0.105649E-02  0.528243E-04
  46200.00  28800.00      0.00  46200.00  28700.00      0.00  0.272364E-02  0.136182E-03

  46200.00  28100.00      0.00  46200.00  28200.00      0.00   7

  46200.00  28400.00      0.00  46200.00  28300.00      0.00  0.232897E-01  0.116449E-02
  46200.00  28500.00      0.00  46200.00  28400.00      0.00  0.490728E-02  0.245364E-03
  46200.00  28600.00      0.00  46200.00  28500.00      0.00  0.594179E-03  0.297090E-04
  46200.00  28700.00      0.00  46200.00  28600.00      0.00  0.148545E-02  0.742724E-04
  46200.00  28800.00      0.00  46200.00  28700.00      0.00  0.353931E-02  0.176965E-03
  46200.00  28900.00      0.00  46200.00  28800.00      0.00  0.132061E-02  0.660304E-04
  46200.00  29000.00      0.00  46200.00  28900.00      0.00  0.138566E-02  0.692830E-04

  46200.00  28200.00      0.00  46200.00  28300.00      0.00   7

  46200.00  28500.00      0.00  46200.00  28400.00      0.00  0.217512E-01  0.108756E-02
  46200.00  28600.00      0.00  46200.00  28500.00      0.00  0.169765E-02  0.848827E-04
  46200.00  28700.00      0.00  46200.00  28600.00      0.00  0.294437E-02  0.147218E-03
  46200.00  28800.00      0.00  46200.00  28700.00      0.00  0.669247E-02  0.334624E-03
  46200.00  28900.00      0.00  46200.00  28800.00      0.00  0.246463E-02  0.123231E-03
  46200.00  29000.00      0.00  46200.00  28900.00      0.00  0.244417E-02  0.122208E-03
  46200.00  29100.00      0.00  46200.00  29000.00      0.00  0.104272E-02  0.521359E-04

  46200.00  28300.00      0.00  46200.00  28400.00      0.00   6

  46200.00  28600.00      0.00  46200.00  28500.00      0.00  0.408498E-02  0.265259E-03
  46200.00  28700.00      0.00  46200.00  28600.00      0.00  0.351467E-02  0.175734E-03
  46200.00  28800.00      0.00  46200.00  28700.00      0.00  0.734766E-02  0.367383E-03
  46200.00  28900.00      0.00  46200.00  28800.00      0.00  0.297885E-02  0.148943E-03
  46200.00  29000.00      0.00  46200.00  28900.00      0.00  0.245857E-02  0.122928E-03
  46200.00  29100.00      0.00  46200.00  29000.00      0.00  0.100325E-02  0.501623E-04

  46200.00  28400.00      0.00  46200.00  28500.00      0.00   6

  46200.00  28700.00      0.00  46200.00  28600.00      0.00  0.297090E-02  0.265259E-03
  46200.00  28800.00      0.00  46200.00  28700.00      0.00  0.481444E-02  0.240722E-03
  46200.00  28900.00      0.00  46200.00  28800.00      0.00  0.124671E-02  0.623357E-04
  46200.00  29000.00      0.00  46200.00  28900.00      0.00  0.120958E-02  0.604789E-04
